fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP_value,GDP_value
2021,2,6,25,Channel - Appliances,Americas,103,MTA & SL 156,2132033.04,178877.39,22313.85,23046.934
2021,2,6,24,Channel - Appliances,Americas,103,MTA & SL 156,2220867.75,186330.62,22313.85,23046.934
2021,2,6,26,Channel - Appliances,Americas,103,MTA & SL 156,2309702.46,193783.84,22313.85,23046.934
2021,2,6,23,Channel - Appliances,Americas,103,MTA & SL 156,2220867.75,186330.62,22313.85,23046.934
2016,2,4,15,Channel - Appliances,Americas,103,MTA & SL 156,1426022.32,132210.03,18425.306,18611.617
2016,2,4,14,Channel - Appliances,Americas,103,MTA & SL 156,690010.8,63972.59,18425.306,18611.617
2016,2,4,17,Channel - Appliances,Americas,103,MTA & SL 156,1150018.0,106620.99,18425.306,18611.617
2016,2,4,16,Channel - Appliances,Americas,103,MTA & SL 156,1334020.88,123680.35,18425.306,18611.617
2017,1,2,6,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,917260.8,117885.52,19894.75,19148.194
2017,1,2,9,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1054849.92,135568.35,19894.75,19148.194
2017,1,2,8,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,825534.72,106096.97,19894.75,19148.194
2017,1,2,5,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,917260.8,117885.52,19894.75,19148.194
2017,1,2,7,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,871397.76,111991.25,19894.75,19148.194
2020,4,10,42,Channel - Appliances,Americas,217,Ultra-Fast,4645234.25,308022.18,21362.428,21704.706
2020,4,10,43,Channel - Appliances,Americas,217,Ultra-Fast,4645234.25,308022.18,21362.428,21704.706
2020,4,10,40,Channel - Appliances,Americas,217,Ultra-Fast,4273615.51,283380.41,21362.428,21704.706
2020,4,10,41,Channel - Appliances,Americas,217,Ultra-Fast,5016852.99,332663.96,21362.428,21704.706
2020,4,10,42,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,561278.0,89352.93,21362.428,21704.706
2020,4,10,43,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,561278.0,89352.93,21362.428,21704.706
2020,4,10,40,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,516375.76,82204.69,21362.428,21704.706
2020,4,10,41,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,606180.24,96501.16,21362.428,21704.706
2018,3,8,34,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,774815.8,109841.06,20470.197,20687.278
2018,3,8,32,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,852297.38,120825.17,20470.197,20687.278
2018,3,8,31,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,697334.22,98856.96,20470.197,20687.278
2018,3,8,33,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,774815.8,109841.06,20470.197,20687.278
2018,3,8,35,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,774815.8,109841.06,20470.197,20687.278
2015,2,6,25,Channel - Appliances,Americas,103,MTA & SL 156,1173168.75,129891.67,17991.348,18193.707
2015,2,6,26,Channel - Appliances,Americas,103,MTA & SL 156,1736289.75,192239.68,17991.348,18193.707
2015,2,6,24,Channel - Appliances,Americas,103,MTA & SL 156,844681.5,93522.0,17991.348,18193.707
2015,2,6,23,Channel - Appliances,Americas,103,MTA & SL 156,938535.0,103913.34,17991.348,18193.707
2016,1,1,4,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1781793.44,195552.54,18968.041,18425.306
2016,1,1,2,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1463616.04,160632.44,18968.041,18425.306
2016,1,1,3,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1909064.4,209520.58,18968.041,18425.306
2016,1,1,1,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1209074.12,132696.37,18968.041,18425.306
2017,2,6,26,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,11931711.21,345989.39,19148.194,19304.506
2017,2,6,24,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,11047880.75,320360.55,19148.194,19304.506
2017,2,6,25,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,11047880.75,320360.55,19148.194,19304.506
2017,2,6,23,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10605965.52,307546.13,19148.194,19304.506
2021,2,4,15,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1619334.08,204131.54,22313.85,23046.934
2021,2,4,17,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1743898.24,219833.96,22313.85,23046.934
2021,2,4,16,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1743898.24,219833.96,22313.85,23046.934
2021,2,4,14,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1121077.44,141321.83,22313.85,23046.934
2020,2,5,22,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,906621.84,128046.7,21538.032,19636.731
2020,2,5,19,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,755518.2,106705.59,21538.032,19636.731
2020,2,5,21,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,831070.02,117376.15,21538.032,19636.731
2020,2,5,18,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,604414.56,85364.47,21538.032,19636.731
2020,2,5,20,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,717742.29,101370.31,21538.032,19636.731
2020,2,4,15,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,755838.9,112338.46,21538.032,19636.731
2020,2,4,14,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,453503.34,67403.08,21538.032,19636.731
2020,2,4,17,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,503892.6,74892.31,21538.032,19636.731
2020,2,4,16,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,806228.16,119827.69,21538.032,19636.731
2018,3,8,33,Channel - Appliances,Americas,715,Polyolefins ETC,1436186.4,233919.17,20470.197,20687.278
2018,3,8,35,Channel - Appliances,Americas,715,Polyolefins ETC,1436186.4,233919.17,20470.197,20687.278
2018,3,8,31,Channel - Appliances,Americas,715,Polyolefins ETC,1292567.76,210527.26,20470.197,20687.278
2018,3,8,32,Channel - Appliances,Americas,715,Polyolefins ETC,1579805.04,257311.09,20470.197,20687.278
2018,3,8,34,Channel - Appliances,Americas,715,Polyolefins ETC,1436186.4,233919.17,20470.197,20687.278
2018,4,10,41,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9029637.0,290650.56,20687.278,20819.269
2018,4,10,40,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,8307266.04,267398.52,20687.278,20819.269
2018,4,10,43,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9390822.48,302276.58,20687.278,20819.269
2018,4,10,42,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9029637.0,290650.56,20687.278,20819.269
2020,1,3,12,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1445680.45,193092.12,21704.706,21538.032
2020,1,3,10,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1395829.4,186433.77,21704.706,21538.032
2020,1,3,13,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,847467.85,113191.93,21704.706,21538.032
2020,1,3,11,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1296127.3,173117.08,21704.706,21538.032
2020,1,3,12,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,776836.05,104702.95,21704.706,21538.032
2020,1,3,10,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,750048.6,101092.51,21704.706,21538.032
2020,1,3,13,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,455386.65,61377.59,21704.706,21538.032
2020,1,3,11,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,696473.7,93871.61,21704.706,21538.032
2019,2,4,14,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,613236.9,69556.02,21013.085,21272.448
2019,2,4,16,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1185591.34,134474.98,21013.085,21272.448
2019,2,4,17,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1062943.96,120563.77,21013.085,21272.448
2019,2,4,15,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1226473.8,139112.04,21013.085,21272.448
2020,3,9,36,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,856449.84,72813.08,19636.731,21362.428
2020,3,9,37,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,856449.84,72813.08,19636.731,21362.428
2020,3,9,38,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,820764.43,69779.2,19636.731,21362.428
2020,3,9,39,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,999191.48,84948.59,19636.731,21362.428
2017,1,2,5,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9357870.4,264871.45,19894.75,19148.194
2017,1,2,9,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10761550.96,304602.17,19894.75,19148.194
2017,1,2,8,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,8422083.36,238384.3,19894.75,19148.194
2017,1,2,6,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9357870.4,264871.45,19894.75,19148.194
2017,1,2,7,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,8889976.88,251627.88,19894.75,19148.194
2016,1,3,11,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,5103915.25,398027.8,18968.041,18425.306
2016,1,3,10,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,4899758.64,382106.69,18968.041,18425.306
2016,1,3,13,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,4491445.42,350264.47,18968.041,18425.306
2016,1,3,12,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,5920541.69,461712.25,18968.041,18425.306
2017,1,3,12,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2725756.56,100997.65,19894.75,19148.194
2017,1,3,13,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2498610.18,92581.18,19894.75,19148.194
2017,1,3,11,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3066476.13,113622.35,19894.75,19148.194
2017,1,3,10,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3066476.13,113622.35,19894.75,19148.194
2016,1,1,2,Channel - Appliances,Americas,103,MTA & SL 156,994331.17,106914.25,18968.041,18425.306
2016,1,1,3,Channel - Appliances,Americas,103,MTA & SL 156,1296953.7,139453.37,18968.041,18425.306
2016,1,1,1,Channel - Appliances,Americas,103,MTA & SL 156,821404.01,88320.47,18968.041,18425.306
2016,1,1,4,Channel - Appliances,Americas,103,MTA & SL 156,1210490.12,130156.48,18968.041,18425.306
2017,1,1,1,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2184842.56,72895.04,19894.75,19148.194
2017,1,1,2,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4233132.46,141234.13,19894.75,19148.194
2017,1,1,3,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3686921.82,123010.37,19894.75,19148.194
2017,1,1,4,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3550369.16,118454.43,19894.75,19148.194
2017,4,11,46,Channel - Appliances,Americas,607,DW-All Other Dual Wall,608652.46,268252.99,19561.896,19894.75
2017,4,11,48,Channel - Appliances,Americas,607,DW-All Other Dual Wall,704755.48,310608.72,19561.896,19894.75
2017,4,11,47,Channel - Appliances,Americas,607,DW-All Other Dual Wall,608652.46,268252.99,19561.896,19894.75
2017,4,11,45,Channel - Appliances,Americas,607,DW-All Other Dual Wall,672721.14,296490.15,19561.896,19894.75
2017,4,11,44,Channel - Appliances,Americas,607,DW-All Other Dual Wall,640686.8,282371.57,19561.896,19894.75
2017,4,12,50,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1978551.12,279260.78,19561.896,19894.75
2017,4,12,51,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1902453.0,268519.98,19561.896,19894.75
2017,4,12,52,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1902453.0,268519.98,19561.896,19894.75
2017,4,12,49,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1826354.88,257779.19,19561.896,19894.75
2021,4,10,41,Channel - Appliances,Americas,715,Polyolefins ETC,1052537.52,232280.16,23550.42,24349.121
2021,4,10,42,Channel - Appliances,Americas,715,Polyolefins ETC,1140248.98,251636.84,23550.42,24349.121
2021,4,10,40,Channel - Appliances,Americas,715,Polyolefins ETC,1227960.44,270993.52,23550.42,24349.121
2021,4,10,43,Channel - Appliances,Americas,715,Polyolefins ETC,1008681.79,222601.82,23550.42,24349.121
2016,1,2,5,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,701828.6,81056.9,18968.041,18425.306
2016,1,2,6,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,807102.89,93215.43,18968.041,18425.306
2016,1,2,8,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,701828.6,81056.9,18968.041,18425.306
2016,1,2,7,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,701828.6,81056.9,18968.041,18425.306
2016,1,2,9,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,596554.31,68898.36,18968.041,18425.306
2016,1,3,10,Channel - Appliances,Americas,103,MTA & SL 156,989046.24,98504.21,18968.041,18425.306
2016,1,3,12,Channel - Appliances,Americas,103,MTA & SL 156,1195097.54,119025.91,18968.041,18425.306
2016,1,3,13,Channel - Appliances,Americas,103,MTA & SL 156,906625.72,90295.52,18968.041,18425.306
2016,1,3,11,Channel - Appliances,Americas,103,MTA & SL 156,1030256.5,102608.55,18968.041,18425.306
2016,3,8,33,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1582778.61,128049.16,18611.617,18775.459
2016,3,8,35,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1582778.61,128049.16,18611.617,18775.459
2016,3,8,31,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1432037.79,115854.0,18611.617,18775.459
2016,3,8,34,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1507408.2,121951.58,18611.617,18775.459
2016,3,8,32,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1432037.79,115854.0,18611.617,18775.459
2019,3,9,36,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1214775.87,142503.63,21272.448,21531.839
2019,3,9,39,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1851087.04,217148.38,21272.448,21531.839
2019,3,9,37,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1446161.75,169647.17,21272.448,21531.839
2019,3,9,38,Channel - Appliances,Americas,715,Polyolefins ETC,1237319.27,205018.13,21272.448,21531.839
2019,3,9,36,Channel - Appliances,Americas,715,Polyolefins ETC,1129726.29,187190.47,21272.448,21531.839
2019,3,9,39,Channel - Appliances,Americas,715,Polyolefins ETC,1721487.68,285242.62,21272.448,21531.839
2019,3,9,37,Channel - Appliances,Americas,715,Polyolefins ETC,1344912.25,222845.79,21272.448,21531.839
2020,2,4,15,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1275988.2,127885.98,21538.032,19636.731
2020,2,4,14,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,765592.92,76731.59,21538.032,19636.731
2020,2,4,17,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,850658.8,85257.32,21538.032,19636.731
2020,2,4,16,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1361054.08,136411.71,21538.032,19636.731
2018,1,1,2,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,1286111.88,129114.65,20819.269,20155.486
2018,1,1,1,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,829749.6,83299.77,20819.269,20155.486
2018,1,1,3,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,1037187.0,104124.71,20819.269,20155.486
2018,1,1,4,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,995699.52,99959.73,20819.269,20155.486
2021,1,1,2,Channel - Appliances,Americas,103,MTA & SL 156,1193510.34,111632.6,24349.121,22313.85
2021,1,1,1,Channel - Appliances,Americas,103,MTA & SL 156,1356261.75,126855.22,24349.121,22313.85
2021,1,1,4,Channel - Appliances,Americas,103,MTA & SL 156,1356261.75,126855.22,24349.121,22313.85
2021,1,1,3,Channel - Appliances,Americas,103,MTA & SL 156,1519013.16,142077.85,24349.121,22313.85
2017,3,9,37,Channel - Appliances,Americas,715,Polyolefins ETC,1681405.75,238459.36,19304.506,19561.896
2017,3,9,39,Channel - Appliances,Americas,715,Polyolefins ETC,1681405.75,238459.36,19304.506,19561.896
2017,3,9,38,Channel - Appliances,Americas,715,Polyolefins ETC,1681405.75,238459.36,19304.506,19561.896
2017,3,9,36,Channel - Appliances,Americas,715,Polyolefins ETC,1681405.75,238459.36,19304.506,19561.896
2017,4,10,42,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,798180.73,106801.86,19561.896,19894.75
2017,4,10,43,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,798180.73,106801.86,19561.896,19894.75
2017,4,10,41,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,867587.75,116088.98,19561.896,19894.75
2017,4,10,40,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1041105.3,139306.78,19561.896,19894.75
2019,3,7,28,Channel - Appliances,Americas,715,Polyolefins ETC,1401427.71,225523.57,21272.448,21531.839
2019,3,7,27,Channel - Appliances,Americas,715,Polyolefins ETC,1297618.25,208818.12,21272.448,21531.839
2019,3,7,30,Channel - Appliances,Americas,715,Polyolefins ETC,1297618.25,208818.12,21272.448,21531.839
2019,3,7,29,Channel - Appliances,Americas,715,Polyolefins ETC,1193808.79,192112.67,21272.448,21531.839
2018,3,7,27,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1380461.04,120558.03,20470.197,20687.278
2018,3,7,30,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1265422.62,110511.53,20470.197,20687.278
2018,3,7,29,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1553018.67,135627.79,20470.197,20687.278
2018,3,7,28,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1553018.67,135627.79,20470.197,20687.278
2018,1,1,2,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2298995.96,324710.98,20819.269,20155.486
2018,1,1,1,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1483223.2,209490.96,20819.269,20155.486
2018,1,1,3,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1854029.0,261863.69,20819.269,20155.486
2018,1,1,4,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1779867.84,251389.15,20819.269,20155.486
2017,4,12,50,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,911817.14,100608.13,19561.896,19894.75
2017,4,12,51,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,876747.25,96738.59,19561.896,19894.75
2017,4,12,52,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,876747.25,96738.59,19561.896,19894.75
2017,4,12,49,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,841677.36,92869.04,19561.896,19894.75
2021,3,7,27,Channel - Appliances,Americas,715,Polyolefins ETC,1078277.5,235492.98,23046.934,23550.42
2021,3,7,28,Channel - Appliances,Americas,715,Polyolefins ETC,1035146.4,226073.26,23046.934,23550.42
2021,3,7,30,Channel - Appliances,Americas,715,Polyolefins ETC,1121408.6,244912.69,23046.934,23550.42
2021,3,7,29,Channel - Appliances,Americas,715,Polyolefins ETC,1035146.4,226073.26,23046.934,23550.42
2016,2,4,15,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1783124.65,132966.7,18425.306,18611.617
2016,2,4,14,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,862802.25,64338.73,18425.306,18611.617
2016,2,4,16,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1668084.35,124388.2,18425.306,18611.617
2016,2,4,17,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1438003.75,107231.21,18425.306,18611.617
2016,1,1,3,Channel - Appliances,Americas,217,Ultra-Fast,5924172.6,401227.94,18968.041,18425.306
2016,1,1,2,Channel - Appliances,Americas,217,Ultra-Fast,4541865.66,307608.09,18968.041,18425.306
2016,1,1,1,Channel - Appliances,Americas,217,Ultra-Fast,3751975.98,254111.03,18968.041,18425.306
