fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP_value,GDP_value.1,DATE_x,CSENT,Interest_rate,Inflation
2018,3,9,39,Channel - Data and Devices,Americas,377,Mini-Spring Sockets,1390407.48,100416.2,20470.197,20687.278,2018-09-01,100.1,2.75,2.461933
2018,3,9,37,Channel - Data and Devices,Americas,377,Mini-Spring Sockets,1191777.84,86071.03,20470.197,20687.278,2018-09-01,100.1,2.75,2.461933
2018,3,9,36,Channel - Data and Devices,Americas,377,Mini-Spring Sockets,1340750.07,96829.9,20470.197,20687.278,2018-09-01,100.1,2.75,2.461933
2018,3,9,38,Channel - Data and Devices,Americas,377,Mini-Spring Sockets,1092463.02,78898.44,20470.197,20687.278,2018-09-01,100.1,2.75,2.461933
2020,1,3,10,Channel - Data and Devices,Americas,080,SMA/SSMA,16050.69,65492.37,21704.706,21538.032,2020-03-01,89.1,0.25,2.647379
2020,1,3,13,Channel - Data and Devices,Americas,080,SMA/SSMA,11889.4,48512.87,21704.706,21538.032,2020-03-01,89.1,0.25,2.647379
2020,1,3,12,Channel - Data and Devices,Americas,080,SMA/SSMA,16645.16,67918.01,21704.706,21538.032,2020-03-01,89.1,0.25,2.647379
2020,1,3,11,Channel - Data and Devices,Americas,080,SMA/SSMA,14861.75,60641.08,21704.706,21538.032,2020-03-01,89.1,0.25,2.647379
2017,3,7,29,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,19150.02,39387.35,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,28,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,15603.72,32093.4,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,27,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,17731.5,36469.77,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,30,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,18440.76,37928.56,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,29,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,1164.78,8895.39,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,28,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,949.08,7248.1,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,27,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,1078.5,8236.48,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,30,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,1121.64,8565.93,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,9,38,Channel - Data and Devices,Americas,835,RF - Special Miniature Connectors,4256.38,35765.48,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,36,Channel - Data and Devices,Americas,835,RF - Special Miniature Connectors,4626.5,38875.52,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,37,Channel - Data and Devices,Americas,835,RF - Special Miniature Connectors,4626.5,38875.52,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,39,Channel - Data and Devices,Americas,835,RF - Special Miniature Connectors,4996.62,41985.56,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,4,12,51,Channel - Data and Devices,Americas,032,.050 CHAMP Series I,6646.64,16398.73,19561.896,19894.75,2017-12-01,95.9,2.0,2.125472
2017,4,12,49,Channel - Data and Devices,Americas,032,.050 CHAMP Series I,5624.08,13875.85,19561.896,19894.75,2017-12-01,95.9,2.0,2.125472
2017,4,12,52,Channel - Data and Devices,Americas,032,.050 CHAMP Series I,6902.28,17029.45,19561.896,19894.75,2017-12-01,95.9,2.0,2.125472
2017,4,12,50,Channel - Data and Devices,Americas,032,.050 CHAMP Series I,6646.64,16398.73,19561.896,19894.75,2017-12-01,95.9,2.0,2.125472
2021,3,7,28,Channel - Data and Devices,Americas,040,AMP-LATCH Low Profile Headers,83852.02,104972.72,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,29,Channel - Data and Devices,Americas,040,AMP-LATCH Low Profile Headers,105726.46,132356.91,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,27,Channel - Data and Devices,Americas,040,AMP-LATCH Low Profile Headers,69269.06,86716.59,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,30,Channel - Data and Devices,Americas,040,AMP-LATCH Low Profile Headers,105726.46,132356.91,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,8,34,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,6170.6,36474.09,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,35,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,7096.19,41945.21,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,31,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,5862.07,34650.39,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,33,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,6787.66,40121.5,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,32,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,5245.01,31002.98,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2020,1,2,8,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,84012.39,69861.56,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,7,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,72010.62,59881.34,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,5,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,76011.21,63208.08,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,6,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,88012.98,73188.3,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,9,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,76011.21,63208.08,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,8,Channel - Data and Devices,Americas,073,Standard Modular Jacks,132566.49,72933.26,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,7,Channel - Data and Devices,Americas,073,Standard Modular Jacks,113628.42,62514.22,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,5,Channel - Data and Devices,Americas,073,Standard Modular Jacks,119941.11,65987.24,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,6,Channel - Data and Devices,Americas,073,Standard Modular Jacks,138879.18,76406.27,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,9,Channel - Data and Devices,Americas,073,Standard Modular Jacks,119941.11,65987.24,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,8,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,28242.48,81721.97,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,7,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,24207.84,70047.41,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,5,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,25552.72,73938.93,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,6,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,29587.36,85613.5,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2020,1,2,9,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,25552.72,73938.93,21704.706,21538.032,2020-02-01,101.0,2.25,2.812936
2017,2,5,21,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,2966.88,19564.85,19148.194,19304.506,2017-05-01,97.1,1.5,2.155911
2017,2,5,22,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,3390.72,22359.83,19148.194,19304.506,2017-05-01,97.1,1.5,2.155911
2017,2,5,18,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,2119.2,13974.89,19148.194,19304.506,2017-05-01,97.1,1.5,2.155911
2017,2,5,19,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,2684.32,17701.53,19148.194,19304.506,2017-05-01,97.1,1.5,2.155911
2017,2,5,20,Channel - Data and Devices,Americas,J25,zQSFP+/QSFP28,2966.88,19564.85,19148.194,19304.506,2017-05-01,97.1,1.5,2.155911
2017,3,7,29,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,7400.43,19092.35,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,28,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,6029.98,15556.73,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,27,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,6852.25,17678.1,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,30,Channel - Data and Devices,Americas,K70,SFP+ Pluggable I/O,7126.34,18385.23,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,9,39,Channel - Data and Devices,Americas,289,Miscellaneous Wire to Board Products,174825.54,17961.37,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,37,Channel - Data and Devices,Americas,289,Miscellaneous Wire to Board Products,161875.5,16630.9,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,38,Channel - Data and Devices,Americas,289,Miscellaneous Wire to Board Products,148925.46,15300.43,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,36,Channel - Data and Devices,Americas,289,Miscellaneous Wire to Board Products,161875.5,16630.9,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,39,Channel - Data and Devices,Americas,077,SFP Pluggable I/O,19112.49,18775.84,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,37,Channel - Data and Devices,Americas,077,SFP Pluggable I/O,17696.75,17385.03,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,38,Channel - Data and Devices,Americas,077,SFP Pluggable I/O,16281.01,15994.23,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2017,3,9,36,Channel - Data and Devices,Americas,077,SFP Pluggable I/O,17696.75,17385.03,19304.506,19561.896,2017-09-01,95.1,1.75,2.106697
2021,3,7,28,Channel - Data and Devices,Americas,073,Standard Modular Jacks,160288.61,87522.74,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,29,Channel - Data and Devices,Americas,073,Standard Modular Jacks,202103.03,110354.76,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,30,Channel - Data and Devices,Americas,073,Standard Modular Jacks,202103.03,110354.76,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,27,Channel - Data and Devices,Americas,073,Standard Modular Jacks,132412.33,72301.39,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,28,Channel - Data and Devices,Americas,A92,High Performance Mod Jacks,19837.96,45505.31,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,29,Channel - Data and Devices,Americas,A92,High Performance Mod Jacks,25013.08,57376.26,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,30,Channel - Data and Devices,Americas,A92,High Performance Mod Jacks,25013.08,57376.26,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,27,Channel - Data and Devices,Americas,A92,High Performance Mod Jacks,16387.88,37591.34,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,28,Channel - Data and Devices,Americas,884,Miscellaneous Micro Min Surface Mount,17669.98,46630.77,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,29,Channel - Data and Devices,Americas,884,Miscellaneous Micro Min Surface Mount,22279.54,58795.32,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,30,Channel - Data and Devices,Americas,884,Miscellaneous Micro Min Surface Mount,22279.54,58795.32,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,7,27,Channel - Data and Devices,Americas,884,Miscellaneous Micro Min Surface Mount,14596.94,38521.07,23046.934,23550.42,2021-07-01,81.2,0.25,2.315464
2021,3,8,32,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,48697.01,73198.25,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,34,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,57290.6,86115.59,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,31,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,54426.07,81809.81,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,35,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,65884.19,99032.93,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,33,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,63019.66,94727.15,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,32,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,108363.95,88853.56,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,34,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,127487.0,104533.6,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,31,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,121112.65,99306.92,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,35,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,146610.05,120213.64,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,3,8,33,Channel - Data and Devices,Americas,250,AMPLIMITE Hardware,140235.7,114986.96,23046.934,23550.42,2021-08-01,70.3,0.25,2.343064
2021,4,10,42,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,16764.02,23609.23,23550.42,24349.121,2021-10-01,71.7,,3.035619
2021,4,10,43,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,15474.48,21793.13,23550.42,24349.121,2021-10-01,71.7,,3.035619
2021,4,10,40,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,14829.71,20885.09,23550.42,24349.121,2021-10-01,71.7,,3.035619
2021,4,10,41,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,17408.79,24517.27,23550.42,24349.121,2021-10-01,71.7,,3.035619
2021,4,12,49,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,8092.26,23468.72,23550.42,24349.121,2021-12-01,70.6,,3.484143
2021,4,12,51,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,9195.75,26669.0,23550.42,24349.121,2021-12-01,70.6,,3.484143
2021,4,12,50,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,8827.92,25602.24,23550.42,24349.121,2021-12-01,70.6,,3.484143
2021,4,12,52,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,10667.07,30936.04,23550.42,24349.121,2021-12-01,70.6,,3.484143
2022,3,7,29,Channel - Data and Devices,Americas,053,Memory Sockets,39809.28,81595.14,25248.476,25723.941,2022-07-01,51.5,,5.625329
2022,3,7,28,Channel - Data and Devices,Americas,053,Memory Sockets,39809.28,81595.14,25248.476,25723.941,2022-07-01,51.5,,5.625329
2022,3,7,30,Channel - Data and Devices,Americas,053,Memory Sockets,46444.16,95194.33,25248.476,25723.941,2022-07-01,51.5,,5.625329
2022,3,7,27,Channel - Data and Devices,Americas,053,Memory Sockets,39809.28,81595.14,25248.476,25723.941,2022-07-01,51.5,,5.625329
2022,3,9,36,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,44365.8,88038.14,25248.476,25723.941,2022-09-01,58.6,,6.392795
2022,3,9,38,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,57675.54,114449.59,25248.476,25723.941,2022-09-01,58.6,,6.392795
2022,3,9,39,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,62112.12,123253.4,25248.476,25723.941,2022-09-01,58.6,,6.392795
2022,3,9,37,Channel - Data and Devices,Americas,039,AMP-LATCH Universal Headers,55457.25,110047.68,25248.476,25723.941,2022-09-01,58.6,,6.392795
2022,4,10,42,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,43787.64,142280.13,25723.941,26144.956,2022-10-01,59.9,,6.364809
2022,4,10,43,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,45471.78,147752.44,25723.941,26144.956,2022-10-01,59.9,,6.364809
2022,4,10,41,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,40419.36,131335.51,25723.941,26144.956,2022-10-01,59.9,,6.364809
2022,4,10,40,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,38735.22,125863.19,25723.941,26144.956,2022-10-01,59.9,,6.364809
2022,4,10,42,Channel - Data and Devices,Americas,481,MICTOR Products,7810.14,84393.12,25723.941,26144.956,2022-10-01,59.9,,6.364809
2022,4,10,43,Channel - Data and Devices,Americas,481,MICTOR Products,8110.53,87639.01,25723.941,26144.956,2022-10-01,59.9,,6.364809
2022,4,10,41,Channel - Data and Devices,Americas,481,MICTOR Products,7209.36,77901.34,25723.941,26144.956,2022-10-01,59.9,,6.364809
2022,4,10,40,Channel - Data and Devices,Americas,481,MICTOR Products,6908.97,74655.45,25723.941,26144.956,2022-10-01,59.9,,6.364809
2022,4,11,44,Channel - Data and Devices,Americas,004,Eurocard IEC DIN41612,27696.96,92162.68,25723.941,26144.956,2022-11-01,56.8,,6.471178
2022,4,11,48,Channel - Data and Devices,Americas,004,Eurocard IEC DIN41612,32313.12,107523.13,25723.941,26144.956,2022-11-01,56.8,,6.471178
2022,4,11,46,Channel - Data and Devices,Americas,004,Eurocard IEC DIN41612,32313.12,107523.13,25723.941,26144.956,2022-11-01,56.8,,6.471178
2022,4,11,47,Channel - Data and Devices,Americas,004,Eurocard IEC DIN41612,30774.4,102402.98,25723.941,26144.956,2022-11-01,56.8,,6.471178
2022,4,11,45,Channel - Data and Devices,Americas,004,Eurocard IEC DIN41612,29235.68,97282.83,25723.941,26144.956,2022-11-01,56.8,,6.471178
2022,4,11,44,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,16380.72,26319.01,25723.941,26144.956,2022-11-01,56.8,,6.471178
2022,4,11,48,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,19110.84,30705.51,25723.941,26144.956,2022-11-01,56.8,,6.471178
2022,4,11,46,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,19110.84,30705.51,25723.941,26144.956,2022-11-01,56.8,,6.471178
2022,4,11,47,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,18200.8,29243.34,25723.941,26144.956,2022-11-01,56.8,,6.471178
2022,4,11,45,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,17290.76,27781.18,25723.941,26144.956,2022-11-01,56.8,,6.471178
2021,2,4,16,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,1154175.68,165772.35,22313.85,23046.934,2021-04-01,88.3,0.25,2.262331
2021,2,4,14,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,659528.96,94727.06,22313.85,23046.934,2021-04-01,88.3,0.25,2.262331
2021,2,4,17,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,1195396.24,171692.79,22313.85,23046.934,2021-04-01,88.3,0.25,2.262331
2021,2,4,15,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,1112955.12,159851.91,22313.85,23046.934,2021-04-01,88.3,0.25,2.262331
2015,1,1,4,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,16234.78,26497.26,18332.079,17991.348,2015-01-01,98.1,0.75,1.985653
2015,1,1,3,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,16794.6,27410.96,18332.079,17991.348,2015-01-01,98.1,0.75,1.985653
2015,1,1,1,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,8957.12,14619.18,18332.079,17991.348,2015-01-01,98.1,0.75,1.985653
2015,1,1,2,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,13995.5,22842.46,18332.079,17991.348,2015-01-01,98.1,0.75,1.985653
2015,1,2,6,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,23952.6,74096.53,18332.079,17991.348,2015-02-01,95.4,0.75,1.9819969
2015,1,2,8,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,26233.8,81153.34,18332.079,17991.348,2015-02-01,95.4,0.75,1.9819969
2015,1,2,5,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,20530.8,63511.31,18332.079,17991.348,2015-02-01,95.4,0.75,1.9819969
2015,1,2,9,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,22812.0,70568.12,18332.079,17991.348,2015-02-01,95.4,0.75,1.9819969
2015,1,2,7,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,21671.4,67039.71,18332.079,17991.348,2015-02-01,95.4,0.75,1.9819969
2015,3,9,39,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,1387977.28,163004.7,18193.707,18306.96,2015-09-01,87.2,0.75,2.279431
2015,3,9,38,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,997608.67,117159.63,18193.707,18306.96,2015-09-01,87.2,0.75,2.279431
2015,3,9,36,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,997608.67,117159.63,18193.707,18306.96,2015-09-01,87.2,0.75,2.279431
2015,3,9,37,Channel - Data and Devices,Americas,035,AMPLIMITE HD20 Crimp Snap-In,954234.38,112065.73,18193.707,18306.96,2015-09-01,87.2,0.75,2.279431
2017,3,7,27,Channel - Data and Devices,Americas,004,Eurocard IEC DIN41612,41879.0,92916.69,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,29,Channel - Data and Devices,Americas,004,Eurocard IEC DIN41612,45229.32,100350.02,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
